race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances
Australian,57,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,82.1,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,35,0,0,0,0,1,58.0,0.9827586206896551,0.603448275862069,0.0,5278
Australian,58,LEC,833,Ferrari,Ferrari 066/7,1,77.868,1.0,80.26,0.0,1,26,28.044,17.878,34.338,80.26,280.0,316.2,302.2,309.1,Hardnew,0.0,3,0,36,0,0,0,0,1,58.0,1.0,0.6206896551724138,0.0,5278
Australian,0,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,0,0.0,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,0,0,20,0,1,0,58.0,0.0,0.0,0.3448275862068966,5278
Australian,1,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,92.265,2.57,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,1,0,20,0,1,0,58.0,0.017241379310344827,0.017241379310344827,0.3448275862068966,5278
Australian,2,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,85.29,3.114,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,2,0,20,0,1,0,58.0,0.034482758620689655,0.034482758620689655,0.3448275862068966,5278
Australian,3,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,110.369,10.138,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,3,0,20,0,1,0,58.0,0.05172413793103448,0.05172413793103448,0.3448275862068966,5278
Australian,4,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,132.427,7.463,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,4,0,20,0,1,0,58.0,0.06896551724137931,0.06896551724137931,0.3448275862068966,5278
Australian,5,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,133.146,5.673,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,5,0,20,0,1,0,58.0,0.08620689655172414,0.08620689655172414,0.3448275862068966,5278
Australian,6,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,140.703,1.423,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,6,0,20,0,1,0,58.0,0.10344827586206896,0.10344827586206896,0.3448275862068966,5278
Australian,7,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,85.125,2.591,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,7,0,20,0,1,0,58.0,0.1206896551724138,0.1206896551724138,0.3448275862068966,5278
Australian,8,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,84.69,3.692,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,8,0,20,0,1,0,58.0,0.13793103448275862,0.13793103448275862,0.3448275862068966,5278
Australian,9,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,4.0,85.126,5.428,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,9,0,20,0,1,0,58.0,0.15517241379310345,0.15517241379310345,0.3448275862068966,5278
Australian,10,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,84.294,6.362,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,10,0,20,0,1,0,58.0,0.1724137931034483,0.1724137931034483,0.3448275862068966,5278
Australian,11,PER,785,Red Bull,Red Bull RBPTH001,3,78.24,3.0,84.501,7.507,2 +1,18,28.214,17.981,34.899,81.094,278.6,311.2,302.7,313.9,Mediumnew,0.0,2,0,11,0,20,0,1,0,58.0,0.1896551724137931,0.1896551724137931,0.3448275862068966,5278
