race,lap,short_name,id,team,engine,grid_position,quali_time,lap_position,lap_time,gap_to_leader,position,points,fastest_s1,fastest_s2,fastest_s3,ideal_time,s1_speed,s2_speed,s3_speed,speed_trap,tyre,pit_time,tyre_num,used,tyre_age,pit_this_lap,next_pit,soft,medium,hard,total_laps,lap_pcts,tyre_age_pct,next_pit_pcts,distances
Miami,19,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.684,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Mediumnew,0.0,2,0,19,0,26,0,1,0,57.0,0.3333333333333333,0.3333333333333333,0.45614035087719296,5412
Miami,20,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.249,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Mediumnew,0.0,2,0,20,0,26,0,1,0,57.0,0.3508771929824561,0.3508771929824561,0.45614035087719296,5412
Miami,21,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.347,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Mediumnew,0.0,2,0,21,0,26,0,1,0,57.0,0.3684210526315789,0.3684210526315789,0.45614035087719296,5412
Miami,22,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.193,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Mediumnew,0.0,2,0,22,0,26,0,1,0,57.0,0.38596491228070173,0.38596491228070173,0.45614035087719296,5412
Miami,23,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.275,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Mediumnew,0.0,2,0,23,0,26,0,1,0,57.0,0.40350877192982454,0.40350877192982454,0.45614035087719296,5412
Miami,24,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.487,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Mediumnew,0.0,2,0,24,0,26,0,1,0,57.0,0.42105263157894735,0.42105263157894735,0.45614035087719296,5412
Miami,25,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.286,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Mediumnew,0.0,2,0,25,0,26,0,1,0,57.0,0.43859649122807015,0.43859649122807015,0.45614035087719296,5412
Miami,26,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,98.505,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,0,1,0,0,0,1,57.0,0.45614035087719296,0.0,0.0,5412
Miami,27,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,2.0,108.047,1.125,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,18.798,3,0,1,0,0,0,0,1,57.0,0.47368421052631576,0.017543859649122806,0.0,5412
Miami,28,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.135,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,2,0,0,0,0,1,57.0,0.49122807017543857,0.03508771929824561,0.0,5412
Miami,29,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.779,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,3,0,0,0,0,1,57.0,0.5087719298245614,0.05263157894736842,0.0,5412
Miami,30,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.216,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,4,0,0,0,0,1,57.0,0.5263157894736842,0.07017543859649122,0.0,5412
Miami,31,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.033,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,5,0,0,0,0,1,57.0,0.543859649122807,0.08771929824561403,0.0,5412
Miami,32,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.742,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,6,0,0,0,0,1,57.0,0.5614035087719298,0.10526315789473684,0.0,5412
Miami,33,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.813,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,7,0,0,0,0,1,57.0,0.5789473684210527,0.12280701754385964,0.0,5412
Miami,34,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.714,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,8,0,0,0,0,1,57.0,0.5964912280701754,0.14035087719298245,0.0,5412
Miami,35,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.696,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,9,0,0,0,0,1,57.0,0.6140350877192983,0.15789473684210525,0.0,5412
Miami,36,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.596,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,10,0,0,0,0,1,57.0,0.631578947368421,0.17543859649122806,0.0,5412
Miami,37,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.325,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,11,0,0,0,0,1,57.0,0.6491228070175439,0.19298245614035087,0.0,5412
Miami,38,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.417,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,12,0,0,0,0,1,57.0,0.6666666666666666,0.21052631578947367,0.0,5412
Miami,39,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.415,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,13,0,0,0,0,1,57.0,0.6842105263157895,0.22807017543859648,0.0,5412
Miami,40,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.444,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,14,0,0,0,0,1,57.0,0.7017543859649122,0.24561403508771928,0.0,5412
Miami,41,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,111.339,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,15,0,0,0,0,1,57.0,0.7192982456140351,0.2631578947368421,0.0,5412
Miami,42,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,170.817,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,16,0,0,0,0,1,57.0,0.7368421052631579,0.2807017543859649,0.0,5412
Miami,43,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,160.901,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,17,0,0,0,0,1,57.0,0.7543859649122807,0.2982456140350877,0.0,5412
Miami,44,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,150.573,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,18,0,0,0,0,1,57.0,0.7719298245614035,0.3157894736842105,0.0,5412
Miami,45,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,142.077,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,19,0,0,0,0,1,57.0,0.7894736842105263,0.3333333333333333,0.0,5412
Miami,46,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,151.378,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,20,0,0,0,0,1,57.0,0.8070175438596491,0.3508771929824561,0.0,5412
Miami,47,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,93.959,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,21,0,0,0,0,1,57.0,0.8245614035087719,0.3684210526315789,0.0,5412
Miami,48,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.397,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,22,0,0,0,0,1,57.0,0.8421052631578947,0.38596491228070173,0.0,5412
Miami,49,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.292,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,23,0,0,0,0,1,57.0,0.8596491228070176,0.40350877192982454,0.0,5412
Miami,50,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,91.878,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,24,0,0,0,0,1,57.0,0.8771929824561403,0.42105263157894735,0.0,5412
Miami,51,VER,821,Red Bull,Red Bull RBPTH001,3,88.991,1.0,92.05,0.0,1 +2,26,30.364,35.138,25.757,91.259,220.4,188.7,280.0,328.5,Hardnew,0.0,3,0,25,0,0,0,0,1,57.0,0.8947368421052632,0.43859649122807015,0.0,5412
